hub_id,facility_id,hub_source_row_id,hub_name,hub_name_clean,hub_level,ownership,subregion,longitude,latitude,coordinate_valid,coordinate_source,cl_binary,hu_binary,nbs_binary,tr_binary,hub_service_score,hub_service_deficit,hub_readiness,eligible_primary_hub,eligible_strong_hub,eligible_full_hub,eligible_treatment_any_hub,eligible_transfusion_ready_hub,catchment_population,scd_admissions,scd_deaths,hbs_mean,pfpr_mean,master_name,master_name_clean,master_type,master_ownership,master_authority,master_status,master_region,master_district,master_county,master_subcounty,master_name_match_flag,no,facility_name,facility_type,cl,hu,nbs,tr,co_risk_product,hbs_minmax,pfpr_minmax,co_risk_additive_standardised,master_longitude,master_latitude,master_coordinate_valid
HF2677,HF2677,216,Rugaaga HC IV,RUGAAGA HC IV,HC IV,Government,ANKOLE,31.02363,-0.83636,TRUE,facilities_master_by_facility_id,0,0,0,0,0,1,not_ready_score_0,FALSE,FALSE,FALSE,FALSE,FALSE,211556,0,0,0.037787,0.098218,Rugaaga HC IV,RUGAAGA HC IV,HC IV,Government,MOH,Functional,NA,ISINGIRO,BUKANGA,RUGAAGA,exact_clean_name_match,216,Rugaaga HC IV,HC IV,0,0,0,0,0.00371136,0.1996885,0.11399766,0.15684308,31.02363,-0.83636,TRUE
HF2695,HF2695,217,Hamurwa HC IV,HAMURWA HC IV,HC IV,Government,KIGEZI,29.903637,-1.129296,TRUE,facilities_master_by_facility_id,0,0,0,0,0,1,not_ready_score_0,FALSE,FALSE,FALSE,FALSE,FALSE,71374,0,0,0.022497,NA,Hamurwa HC IV,HAMURWA HC IV,HC IV,Government,MOH,Functional,NA,RUBANDA,RUBANDA,HAMURWA TOWN COUNCIL,exact_clean_name_match,217,Hamurwa HC IV,HC IV,0,0,0,0,NA,0.00607803,NA,NA,29.903637,-1.129296,TRUE
HF2705,HF2705,218,Kabale REGIONAL REF HOSPITAL,KABALE REGIONAL REF HOSPITAL,RR Hospital,Government,KIGEZI,29.99,-1.25,TRUE,facilities_master_by_facility_id,0,0,0,1,1,0.75,weak_hub_score_1,FALSE,FALSE,FALSE,TRUE,TRUE,186946,34,1,0.022491,0.046759,Kabale REGIONAL REF HOSPITAL,KABALE REGIONAL REF HOSPITAL,RR Hospital,Government,MOH,Functional,NA,KABALE,KABALE MUNICIPALITY,CENTRAL DIVISION,exact_clean_name_match,218,Kabale REGIONAL REF HOSPITAL,RR Hospital,0,0,0,1,0.00105166,0.00600205,0,0.00300103,29.99,-1.25,TRUE
HF2708,HF2708,219,Rugarama HOSPITAL,RUGARAMA HOSPITAL,General Hospital,Private Not For Profit,KIGEZI,29.98152,-1.23584,TRUE,facilities_master_by_facility_id,0,0,0,1,1,0.75,weak_hub_score_1,FALSE,FALSE,FALSE,TRUE,TRUE,53292,19,0,0.02253,NA,Rugarama HOSPITAL,RUGARAMA HOSPITAL,General Hospital,Private Not For Profit,UPMB,Functional,NA,KABALE,KABALE MUNICIPALITY,NORTHERN DIVISION,exact_clean_name_match,219,Rugarama HOSPITAL,General Hospital,0,0,0,1,NA,0.00649589,NA,NA,29.98152,-1.23584,TRUE
HF2734,HF2734,220,Muko HC IV,MUKO HC IV,HC IV,Government,KIGEZI,29.842946,-1.163756,TRUE,facilities_master_by_facility_id,0,0,0,0,0,1,not_ready_score_0,FALSE,FALSE,FALSE,FALSE,FALSE,88238,0,0,0.022233,NA,Muko HC IV,MUKO HC IV,HC IV,Government,MOH,Functional,NA,RUBANDA,RUBANDA,RUBANDA TOWN COUNCIL,exact_clean_name_match,220,Muko HC IV,HC IV,0,0,0,0,NA,0.00273511,NA,NA,29.842946,-1.163756,TRUE
HF2749,HF2749,221,Mparo HC IV,MPARO HC IV,HC IV,Government,KIGEZI,30.062235,-1.162504,TRUE,facilities_master_by_facility_id,0,0,0,0,0,1,not_ready_score_0,FALSE,FALSE,FALSE,FALSE,FALSE,91127,0,0,0.02302,0.061873,Mparo HC IV,MPARO HC IV,HC IV,Government,MOH,Functional,NA,KABALE,RUKIGA,RWAMUCUCU,exact_clean_name_match,221,Mparo HC IV,HC IV,0,0,0,0,0.00142432,0.01270054,0.0334822,0.02309137,30.062235,-1.162504,TRUE
HF2753,HF2753,222,Bukuku HC IV,BUKUKU HC IV,HC IV,Government,TORO,30.178214,0.66431,TRUE,facilities_master_by_facility_id,0,0,0,0,0,1,not_ready_score_0,FALSE,FALSE,FALSE,FALSE,FALSE,113254,0,0,0.050473,0.139958,Bukuku HC IV,BUKUKU HC IV,HC IV,Government,MOH,Functional,NA,KABAROLE,BURAHYA,BUKUUKU,exact_clean_name_match,222,Bukuku HC IV,HC IV,0,0,0,0,0.0070641,0.36032568,0.20646472,0.2833952,30.178214,0.66431,TRUE
HF2761,HF2761,223,Kataraka HC IV,KATARAKA HC IV,HC IV,Government,TORO,30.36832,0.63757,TRUE,facilities_master_by_facility_id,0,0,0,0,0,1,not_ready_score_0,FALSE,FALSE,FALSE,FALSE,FALSE,11443,0,0,0.046085,0.169036,Kataraka HC IV,KATARAKA HC IV,HC IV,Government,MOH,Functional,NA,KABAROLE,BURAHYA,BUSORO,exact_clean_name_match,223,Kataraka HC IV,HC IV,0,0,0,0,0.00779002,0.30476239,0.27088152,0.28782195,30.36832,0.63757,TRUE
HF2778,HF2778,224,Kibiito HC IV,KIBIITO HC IV,HC IV,Government,TORO,30.19526,0.47767,TRUE,facilities_master_by_facility_id,0,0,0,0,0,1,not_ready_score_0,FALSE,FALSE,FALSE,FALSE,FALSE,181871,0,0,0.04712,0.142147,Kibiito HC IV,KIBIITO HC IV,HC IV,Government,MOH,Functional,NA,KABAROLE,BUNYANGABU,KIBIITO TOWN COUNCIL,exact_clean_name_match,224,Kibiito HC IV,HC IV,0,0,0,0,0.00669797,0.31786813,0.21131403,0.26459108,30.19526,0.47767,TRUE
HF2791,HF2791,225,Kida HOSPITAL,KIDA HOSPITAL,General Hospital,Private Not For Profit,TORO,30.28977,0.51501,TRUE,facilities_master_by_facility_id,1,0,1,1,3,0.25,strong_hub_score_3,TRUE,TRUE,FALSE,TRUE,TRUE,64154,31,7,0.047384,0.162041,Kida HOSPITAL,KIDA HOSPITAL,General Hospital,Private Not For Profit,NA,Functional,NA,KABAROLE,BURAHYA,RUTEETE,exact_clean_name_match,225,Kida HOSPITAL,General Hospital,1,0,1,1,0.00767815,0.32121105,0.25538542,0.28829823,30.28977,0.51501,TRUE
HF2801,HF2801,226,Virika HOSPITAL,VIRIKA HOSPITAL,General Hospital,Private Not For Profit,TORO,30.267931,0.640278,TRUE,facilities_master_by_facility_id,1,1,1,1,4,0,full_hub_score_4,TRUE,TRUE,TRUE,TRUE,TRUE,71989,179,15,0.049074,0.162656,Virika HOSPITAL,VIRIKA HOSPITAL,General Hospital,Private Not For Profit,UCMB,Functional,NA,KABAROLE,FORT PORTAL MUNICIPALITY,SOUTHERN DIVISION,exact_clean_name_match,226,Virika HOSPITAL,General Hospital,1,1,1,2,0.00798218,0.34261077,0.25674784,0.29967931,30.267931,0.640278,TRUE
HF2806,HF2806,227,Fort Portal Regional Referral Hospital,FORT PORTAL REGIONAL REFERRAL HOSPITAL,RR Hospital,Government,TORO,30.282,0.655,TRUE,facilities_master_by_facility_id,0,0,0,1,1,0.75,weak_hub_score_1,FALSE,FALSE,FALSE,TRUE,TRUE,99738,1200,16,0.047788,0.162228,Fort Portal Regional Referral Hospital,FORT PORTAL REGIONAL REFERRAL HOSPITAL,RR Hospital,Government,MOH,Functional,NA,KABAROLE,FORT PORTAL MUNICIPALITY,SOUTHERN DIVISION,exact_clean_name_match,227,Fort Portal Regional Referral Hospital,RR Hospital,0,0,0,1,0.00775255,0.32632672,0.25579968,0.2910632,30.282,0.655,TRUE
HF2819,HF2819,228,Rukunyu HC IV,RUKUNYU HC IV,HC IV,Government,TORO,30.44873,0.261035,TRUE,facilities_master_by_facility_id,0,0,0,0,0,1,not_ready_score_0,FALSE,FALSE,FALSE,FALSE,FALSE,360089,0,0,0.04035,0.168185,Rukunyu HC IV,RUKUNYU HC IV,HC IV,Government,MOH,Functional,NA,KAMWENGE,KIBALE,KAHUNGE,exact_clean_name_match,228,Rukunyu HC IV,HC IV,0,0,0,0,0.00678626,0.23214263,0.26899629,0.25056946,30.44873,0.261035,TRUE
HF2830,HF2830,229,Ntara HC IV,NTARA HC IV,HC IV,Government,TORO,30.36111,0.00147,TRUE,facilities_master_by_facility_id,0,0,0,0,0,1,not_ready_score_0,FALSE,FALSE,FALSE,FALSE,FALSE,155691,0,0,0.030603000000000002,0.136752,Ntara HC IV,NTARA HC IV,HC IV,Government,MOH,Functional,NA,KAMWENGE,KITAGWENDA,NTARA,exact_clean_name_match,229,Ntara HC IV,HC IV,0,0,0,0,0.00418502,0.1087207,0.19936243,0.15404156,30.36111,0.00147,TRUE
HF2836,HF2836,230,Kambuga HOSPITAL,KAMBUGA HOSPITAL,General Hospital,Government,KIGEZI,29.8059,-0.80811,TRUE,facilities_master_by_facility_id,1,1,1,1,4,0,full_hub_score_4,TRUE,TRUE,TRUE,TRUE,TRUE,72430,142,6,0.024434,0.099852,Kambuga HOSPITAL,KAMBUGA HOSPITAL,General Hospital,Government,MOH,Functional,NA,KANUNGU,KINKIIZI,KAMBUGA TOWN COUNCIL,exact_clean_name_match,230,Kambuga HOSPITAL,General Hospital,1,1,1,1,0.00243978,0.0306054,0.11761748,0.07411144,29.8059,-0.80811,TRUE
HF2837,HF2837,231,Bwindi Community HOSPITAL,BWINDI COMMUNITY HOSPITAL,General Hospital,Private Not For Profit,KIGEZI,29.61679,-0.96383,TRUE,facilities_master_by_facility_id,0,0,0,1,1,0.75,weak_hub_score_1,FALSE,FALSE,FALSE,TRUE,TRUE,35204,30,0,0.023902,0.087418,Bwindi Community HOSPITAL,BWINDI COMMUNITY HOSPITAL,General Hospital,Private Not For Profit,NA,Functional,NA,KANUNGU,KINKIIZI,KAYONZA,exact_clean_name_match,231,Bwindi Community HOSPITAL,General Hospital,0,0,0,1,0.00208947,0.02386892,0.09007231,0.05697062,29.61679,-0.96383,TRUE
HF2843,HF2843,232,Kanungu HC IV,KANUNGU HC IV,HC IV,Government,KIGEZI,29.77882,-0.89903,TRUE,facilities_master_by_facility_id,0,0,0,0,0,1,not_ready_score_0,FALSE,FALSE,FALSE,FALSE,FALSE,162171,0,0,0.024177,0.09682,Kanungu HC IV,KANUNGU HC IV,HC IV,Government,MOH,Functional,NA,KANUNGU,KINKIIZI,KANUNGU TOWN COUNCIL,exact_clean_name_match,232,Kanungu HC IV,HC IV,0,0,0,0,0.00234082,0.02735112,0.11090066,0.06912589,29.77882,-0.89903,TRUE
HF2874,HF2874,233,Kilembe HOSPITAL,KILEMBE HOSPITAL,General Hospital,Private Not For Profit,TORO,30.013431,0.196402,TRUE,facilities_master_by_facility_id,0,0,0,1,1,0.75,weak_hub_score_1,FALSE,FALSE,FALSE,TRUE,TRUE,91641,100,2,0.041655,0.108458,Kilembe HOSPITAL,KILEMBE HOSPITAL,General Hospital,Private Not For Profit,UCMB,Functional,NA,KASESE,KASESE MUNICIPALITY,BULEMBIA DIVISION,exact_clean_name_match,233,Kilembe HOSPITAL,General Hospital,0,0,0,1,0.00451782,0.24866727,0.13668244,0.19267485,30.013431,0.196402,TRUE
HF2879,HF2879,234,Hiima Iaa (Uci) HC IV,HIIMA IAA UCI HC IV,HC IV,Private For Profit,TORO,30.18207,0.30008,TRUE,facilities_master_by_facility_id,0,0,0,0,0,1,not_ready_score_0,FALSE,FALSE,FALSE,FALSE,FALSE,134312,0,0,0.044039,0.123853,Hiima Iaa (Uci) HC IV,HIIMA IAA UCI HC IV,HC IV,Private For Profit,NA,Functional,NA,KASESE,BUSONGORA,HIMA TOWN COUNCIL,exact_clean_name_match,234,Hiima Iaa (Uci) HC IV,HC IV,0,0,0,0,0.00545436,0.2788548,0.17078714,0.22482097,30.18207,0.30008,TRUE
HF2886,HF2886,235,St. Paul HC IV,SAINT PAUL HC IV,HC IV,Private Not For Profit,TORO,30.07476,0.16384,TRUE,facilities_master_by_facility_id,0,0,0,0,0,1,not_ready_score_0,FALSE,FALSE,FALSE,FALSE,FALSE,114729,0,0,0.040886,0.113604,St. Paul HC IV,SAINT PAUL HC IV,HC IV,Private Not For Profit,UPMB,Functional,NA,KASESE,KASESE MUNICIPALITY,CENTRAL DIVISION,exact_clean_name_match,235,St. Paul HC IV,HC IV,0,0,0,0,0.00464481,0.23892976,0.14808243,0.19350609,30.07476,0.16384,TRUE
HF2891,HF2891,236,Kagando HOSPITAL,KAGANDO HOSPITAL,General Hospital,Private Not For Profit,TORO,29.89819,0.06332,TRUE,facilities_master_by_facility_id,1,0,1,1,3,0.25,strong_hub_score_3,TRUE,TRUE,FALSE,TRUE,TRUE,328735,387,22,0.039545,0.111526,Kagando HOSPITAL,KAGANDO HOSPITAL,General Hospital,Private Not For Profit,UPMB,Functional,NA,KASESE,BUKONZO,KISINGA TOWN COUNCIL,exact_clean_name_match,236,Kagando HOSPITAL,General Hospital,1,0,1,1,0.0044103,0.22194927,0.14347901,0.18271414,29.89819,0.06332,TRUE
HF2900,HF2900,237,Rwesande HC IV,RWESANDE HC IV,HC IV,Private Not For Profit,TORO,30.126636,0.415655,TRUE,facilities_master_by_facility_id,0,0,0,0,0,1,not_ready_score_0,FALSE,FALSE,FALSE,FALSE,FALSE,91010,0,0,0.04653,0.12212,Rwesande HC IV,RWESANDE HC IV,HC IV,Private Not For Profit,UPMB,Functional,NA,KASESE,BUSONGORA,BUHUHIRA,exact_clean_name_match,237,Rwesande HC IV,HC IV,0,0,0,0,0.00568224,0.31039722,0.16694801,0.23867261,30.126636,0.415655,TRUE
HF2916,HF2916,238,Nyamirami HC IV,NYAMIRAMI HC IV,HC IV,Government,TORO,29.99139,0.07819,TRUE,facilities_master_by_facility_id,0,0,0,0,0,1,not_ready_score_0,FALSE,FALSE,FALSE,FALSE,FALSE,46975,0,0,0.037921,0.11186,Nyamirami HC IV,NYAMIRAMI HC IV,HC IV,Government,MOH,Functional,NA,KASESE,BUSONGORA,MUHOKYA,exact_clean_name_match,238,Nyamirami HC IV,HC IV,0,0,0,0,0.00424184,0.20138528,0.14421893,0.1728021,29.99139,0.07819,TRUE
HF2927,HF2927,239,Kagadi HOSPITAL,KAGADI HOSPITAL,General Hospital,Government,BUNYORO,30.808823,0.94473,TRUE,facilities_master_by_facility_id,1,1,1,1,4,0,full_hub_score_4,TRUE,TRUE,TRUE,TRUE,TRUE,518195,387,25,0.051055,0.221553,Kagadi HOSPITAL,KAGADI HOSPITAL,General Hospital,Government,MOH,Functional,NA,KAGADI,BUYAGA,KAGADI TOWN COUNCIL,exact_clean_name_match,239,Kagadi HOSPITAL,General Hospital,1,1,1,2,0.01131139,0.36769529,0.38722298,0.37745914,30.808823,0.94473,TRUE
HF2931,HF2931,240,Kakindo HC IV,KAKINDO HC IV,HC IV,Government,BUNYORO,31.184459,1.073698,TRUE,facilities_master_by_facility_id,0,0,0,0,0,1,not_ready_score_0,FALSE,FALSE,FALSE,FALSE,FALSE,546903,0,0,0.05707,0.209614,Kakindo HC IV,KAKINDO HC IV,HC IV,Government,Local Government,Functional,NA,KAKUMIRO,BUGANGAIZI,KAKINDO,exact_clean_name_match,240,Kakindo HC IV,HC IV,0,0,0,0,0.01196267,0.44386056,0.36077438,0.40231747,31.184459,1.073698,TRUE
HF2932,HF2932,241,Kakumiro HC IV,KAKUMIRO HC IV,HC IV,Government,BUNYORO,31.32438,0.78423,TRUE,facilities_master_by_facility_id,0,0,0,0,0,1,not_ready_score_0,FALSE,FALSE,FALSE,FALSE,FALSE,391570,0,0,0.05237,0.191738,Kakumiro HC IV,KAKUMIRO HC IV,HC IV,Government,Local Government,Functional,NA,KAKUMIRO,BUGANGAIZI,KAKUMIRO TOWN COUNCIL,exact_clean_name_match,241,Kakumiro HC IV,HC IV,0,0,0,0,0.01004132,0.38434655,0.32117349,0.35276002,31.32438,0.78423,TRUE
HF2937,HF2937,242,Kibaale HC IV (Kibaale),KIBAALE HC IV KIBAALE,HC IV,Government,BUNYORO,31.07435909,0.790241149,TRUE,facilities_master_by_facility_id,0,0,0,0,0,1,not_ready_score_0,FALSE,FALSE,FALSE,FALSE,FALSE,262532,0,0,0.045693,0.221856,Kibaale HC IV (Kibaale),KIBAALE HC IV KIBAALE,HC IV,Government,MOH,Functional,NA,KIBAALE,BUYANJA,KIBAALE TOWN COUNCIL,exact_clean_name_match,242,Kibaale HC IV (Kibaale),HC IV,0,0,0,0,0.01013727,0.29979867,0.38789421,0.34384644,31.07435909,0.790241149,TRUE
HF2983,HF2983,243,Kazo HC IV,KAZO HC IV,HC IV,Government,ANKOLE,30.75718,-0.04916,TRUE,facilities_master_by_facility_id,0,0,0,0,0,1,not_ready_score_0,FALSE,FALSE,FALSE,FALSE,FALSE,86199,0,0,0.030186,0.14496,Kazo HC IV,KAZO HC IV,HC IV,Government,MOH,Functional,NA,KIRUHURA,KAZO,KAZO TOWN COUNCIL,exact_clean_name_match,243,Kazo HC IV,HC IV,0,0,0,0,0.00437576,0.10344042,0.2175457,0.16049306,30.75718,-0.04916,TRUE
HF2984,HF2984,244,Rushere Community HOSPITAL,RUSHERE COMMUNITY HOSPITAL,General Hospital,Private Not For Profit,ANKOLE,30.9482,-0.2104,TRUE,facilities_master_by_facility_id,0,0,0,1,1,0.75,weak_hub_score_1,FALSE,FALSE,FALSE,TRUE,TRUE,29029,4,0,0.03691,0.145482,Rushere Community HOSPITAL,RUSHERE COMMUNITY HOSPITAL,General Hospital,Private Not For Profit,NA,Functional,NA,KIRUHURA,NYABUSHOZI,KENSHUNGA,exact_clean_name_match,244,Rushere Community HOSPITAL,General Hospital,0,0,0,1,0.00536974,0.18858344,0.21870209,0.20364277,30.9482,-0.2104,TRUE
HF2991,HF2991,245,Kiruhura HC IV,KIRUHURA HC IV,HC IV,Government,ANKOLE,30.842368,-0.205336,TRUE,facilities_master_by_facility_id,0,0,0,0,0,1,not_ready_score_0,FALSE,FALSE,FALSE,FALSE,FALSE,27071,0,0,0.030801,0.130183,Kiruhura HC IV,KIRUHURA HC IV,HC IV,Government,MOH,Functional,NA,KIRUHURA,NYABUSHOZI,KIRUHURA TOWN COUNCIL,exact_clean_name_match,245,Kiruhura HC IV,HC IV,0,0,0,0,0.00400977,0.11122789,0.18481006,0.14801897,30.842368,-0.205336,TRUE
HF3019,HF3019,246,Kiryandongo HOSPITAL,KIRYANDONGO HOSPITAL,General Hospital,Government,BUNYORO,32.06175,1.8786,TRUE,facilities_master_by_facility_id,0,0,1,1,2,0.5,partial_hub_score_2,TRUE,FALSE,FALSE,TRUE,TRUE,284372,727,19,0.091085,0.308277,Kiryandongo HOSPITAL,KIRYANDONGO HOSPITAL,General Hospital,Government,MOH,Functional,NA,KIRYANDONGO,KIBANDA,KIRYANDONGO TOWN COUNCIL,exact_clean_name_match,246,Kiryandongo HOSPITAL,General Hospital,0,0,1,1,0.02807941,0.87457739,0.57934356,0.72696048,32.06175,1.8786,TRUE
HF3033,HF3033,247,Rubuguri HC IV,RUBUGURI HC IV,HC IV,Government,KIGEZI,29.68246,-1.12573,TRUE,facilities_master_by_facility_id,0,0,0,0,0,1,not_ready_score_0,FALSE,FALSE,FALSE,FALSE,FALSE,59258,0,0,0.022125,0.071171,Rubuguri HC IV,RUBUGURI HC IV,HC IV,Government,MOH,Functional,NA,KISORO,BUFUMBIRA,RUBUGURI TOWN COUNCIL,exact_clean_name_match,247,Rubuguri HC IV,HC IV,0,0,0,0,0.00157466,0.00136756,0.05408016,0.02772386,29.68246,-1.12573,TRUE
HF3034,HF3034,248,Kisoro HOSPITAL,KISORO HOSPITAL,General Hospital,Government,KIGEZI,29.6824,-1.28374,TRUE,facilities_master_by_facility_id,1,0,0,1,2,0.5,partial_hub_score_2,TRUE,FALSE,FALSE,TRUE,TRUE,107975,711,12,0.022017,NA,Kisoro HOSPITAL,KISORO HOSPITAL,General Hospital,Government,MOH,Functional,NA,KISORO,KISORO MUNICIPALITY,SOUTHERN,exact_clean_name_match,248,Kisoro HOSPITAL,General Hospital,1,0,0,1,NA,0,NA,NA,29.6824,-1.28374,TRUE
HF3036,HF3036,249,Mutolere (St. Francis) HOSPITAL,MUTOLERE SAINT FRANCIS HOSPITAL,General Hospital,NGO,KIGEZI,29.72195,-1.26252,TRUE,facilities_master_by_facility_id,0,0,0,0,0,1,not_ready_score_0,FALSE,FALSE,FALSE,FALSE,FALSE,100020,0,0,0.022094,NA,Mutolere (St. Francis) HOSPITAL,MUTOLERE SAINT FRANCIS HOSPITAL,General Hospital,NGO,UCMB,Functional,NA,KISORO,BUFUMBIRA,NYAKABANDE,exact_clean_name_match,249,Mutolere (St. Francis) HOSPITAL,General Hospital,0,0,0,0,NA,9.7502e-4,NA,NA,29.72195,-1.26252,TRUE
HF3047,HF3047,250,Kyegegwa HC IV,KYEGEGWA HC IV,HC IV,Government,TORO,31.05375,0.48415,TRUE,facilities_master_by_facility_id,0,0,0,0,0,1,not_ready_score_0,FALSE,FALSE,FALSE,FALSE,FALSE,533214,0,0,0.043543,0.209731,Kyegegwa HC IV,KYEGEGWA HC IV,HC IV,Government,MOH,Functional,NA,KYEGEGWA,KYAKA,KYEGEGWA TOWN COUNCIL,exact_clean_name_match,250,Kyegegwa HC IV,HC IV,0,0,0,0,0.00913232,0.27257417,0.36103358,0.31680388,31.05375,0.48415,TRUE
HF3083,HF3083,251,Kyarusozi HC IV,KYARUSOZI HC IV,HC IV,Government,TORO,30.56031,0.779537,TRUE,facilities_master_by_facility_id,0,0,0,0,0,1,not_ready_score_0,FALSE,FALSE,FALSE,FALSE,FALSE,174158,0,0,0.047128,0.18353,Kyarusozi HC IV,KYARUSOZI HC IV,HC IV,Government,MOH,Functional,NA,KYENJOJO,MWENGE,KYARUSOZI TOWN COUNCIL,exact_clean_name_match,251,Kyarusozi HC IV,HC IV,0,0,0,0,0.0086494,0.31796943,0.30299023,0.31047983,30.56031,0.779537,TRUE
HF3085,HF3085,252,Kyenjojo Hospital,KYENJOJO HOSPITAL,General Hospital,Government,TORO,30.639296,0.61659,TRUE,facilities_master_by_facility_id,0,0,0,1,1,0.75,weak_hub_score_1,FALSE,FALSE,FALSE,TRUE,TRUE,486694,217,7,0.044421,0.19572,Kyenjojo Hospital,KYENJOJO HOSPITAL,General Hospital,Government,MOH,Functional,NA,KYENJOJO,MWENGE,KYENJOJO TOWN COUNCIL,exact_clean_name_match,252,Kyenjojo Hospital,General Hospital,0,0,0,1,0.00869408,0.28369189,0.32999486,0.30684338,30.639296,0.61659,TRUE
HF3103,HF3103,253,Bwijanga HC IV,BWIJANGA HC IV,HC IV,Government,BUNYORO,31.58335,1.530105,TRUE,facilities_master_by_facility_id,0,0,0,0,0,1,not_ready_score_0,FALSE,FALSE,FALSE,FALSE,FALSE,127805,0,0,0.075918,0.20554,Bwijanga HC IV,BWIJANGA HC IV,HC IV,Government,MOH,Functional,NA,MASINDI,BUJENJE,BWIJANGA,exact_clean_name_match,253,Bwijanga HC IV,HC IV,0,0,0,0,0.01560419,0.68252441,0.35174921,0.51713681,31.58335,1.530105,TRUE
HF3109,HF3109,254,Masindi HOSPITAL,MASINDI HOSPITAL,General Hospital,Government,BUNYORO,31.71605,1.68414,TRUE,facilities_master_by_facility_id,0,0,0,1,1,0.75,weak_hub_score_1,FALSE,FALSE,FALSE,TRUE,TRUE,133145,661,6,0.082848,0.230339,Masindi HOSPITAL,MASINDI HOSPITAL,General Hospital,Government,MOH,Functional,NA,MASINDI,MASINDI MUNICIPALITY,CENTRAL DIVISION,exact_clean_name_match,254,Masindi HOSPITAL,General Hospital,0,0,0,1,0.01908313,0.77027592,0.40668669,0.5884813,31.71605,1.68414,TRUE
HF3118,HF3118,255,Masindi Military/Army Barracks HC IV,MASINDI MILITARY ARMY BARRACKS HC IV,HC IV,Government,BUNYORO,31.72969,1.69814,TRUE,facilities_master_by_facility_id,0,0,0,0,0,1,not_ready_score_0,FALSE,FALSE,FALSE,FALSE,FALSE,73661,0,0,0.085848,0.249927,Masindi Military/Army Barracks HC IV,MASINDI MILITARY ARMY BARRACKS HC IV,HC IV,Government,Army,Functional,NA,MASINDI,MASINDI MUNICIPALITY,KIGULYA DIVISION,exact_clean_name_match,255,Masindi Military/Army Barracks HC IV,HC IV,0,0,0,0,0.02145573,0.80826358,0.45008019,0.62917188,31.72969,1.69814,TRUE
HF3137,HF3137,256,Bugamba HC IV,BUGAMBA HC IV,HC IV,Government,ANKOLE,30.52007,-0.74294,TRUE,facilities_master_by_facility_id,0,0,0,0,0,1,not_ready_score_0,FALSE,FALSE,FALSE,FALSE,FALSE,70444,0,0,0.026736,0.07534,Bugamba HC IV,BUGAMBA HC IV,HC IV,Government,MOH,Functional,NA,MBARARA,RWAMPARA,BUGAMBA,exact_clean_name_match,256,Bugamba HC IV,HC IV,0,0,0,0,0.00201429,0.0597546,0.06331579,0.0615352,30.52007,-0.74294,TRUE
HF3141,HF3141,257,Mbarara Community HOSPITAL,MBARARA COMMUNITY HOSPITAL,General Hospital,Private For Profit,ANKOLE,30.65261,-0.58724,TRUE,facilities_master_by_facility_id,0,0,0,1,1,0.75,weak_hub_score_1,FALSE,FALSE,FALSE,TRUE,TRUE,2661,424,2,0.026505,0.090997,Mbarara Community HOSPITAL,MBARARA COMMUNITY HOSPITAL,General Hospital,Private For Profit,NA,Functional,NA,MBARARA,MBARARA MUNICIPALITY,KAKIIKA DIVISION,exact_clean_name_match,257,Mbarara Community HOSPITAL,General Hospital,0,0,0,1,0.00241188,0.05682955,0.0980009,0.07741523,30.65261,-0.58724,TRUE
HF3145,HF3145,258,UPDF 2nd Div.Hospital,UPDF 2ND DIV HOSPITAL,General Hospital,Government,ANKOLE,30.69114,-0.57455,TRUE,facilities_master_by_facility_id,0,0,0,0,0,1,not_ready_score_0,FALSE,FALSE,FALSE,FALSE,FALSE,82785,0,0,0.027982,0.098533,UPDF 2nd Div.Hospital,UPDF 2ND DIV HOSPITAL,General Hospital,Government,Army,Functional,NA,MBARARA,MBARARA MUNICIPALITY,KAKIIKA DIVISION,exact_clean_name_match,258,UPDF 2nd Div.Hospital,General Hospital,0,0,0,0,0.00275715,0.07553214,0.11469548,0.09511381,30.69114,-0.57455,TRUE
HF3146,HF3146,259,Mayanja Memorial HOSPITAL,MAYANJA MEMORIAL HOSPITAL,General Hospital,Private Not For Profit,ANKOLE,30.67166,-0.59024,TRUE,facilities_master_by_facility_id,0,0,0,0,0,1,not_ready_score_0,FALSE,FALSE,FALSE,FALSE,FALSE,15199,8,0,0.026583,0.094328,Mayanja Memorial HOSPITAL,MAYANJA MEMORIAL HOSPITAL,General Hospital,Private Not For Profit,NA,Functional,NA,MBARARA,MBARARA MUNICIPALITY,KAKOBA DIVISION,exact_clean_name_match,259,Mayanja Memorial HOSPITAL,General Hospital,0,0,0,0,0.00250752,0.05781723,0.1053801,0.08159867,30.67166,-0.59024,TRUE
HF3149,HF3149,260,Ruharo Mission HOSPITAL,RUHARO MISSION HOSPITAL,General Hospital,Private Not For Profit,ANKOLE,30.63124,-0.61297,TRUE,facilities_master_by_facility_id,0,0,0,1,1,0.75,weak_hub_score_1,FALSE,FALSE,FALSE,TRUE,TRUE,30847,295,3,0.024617,0.091789,Ruharo Mission HOSPITAL,RUHARO MISSION HOSPITAL,General Hospital,Private Not For Profit,UPMB,Functional,NA,MBARARA,MBARARA MUNICIPALITY,KAMUKUZI DIVISION,exact_clean_name_match,260,Ruharo Mission HOSPITAL,General Hospital,0,0,0,1,0.00225957,0.03292264,0.09975543,0.06633904,30.63124,-0.61297,TRUE
