scenario,scenario_label,spoke_id,spoke_name,spoke_type,existing_nbs,collocated_candidate_nbs,matched_facility_id,matched_facility_level,matched_district,point_longitude,point_latitude,hub_id,assigned_hub_name,assigned_hub_level,assigned_hub_ownership,assigned_hub_subregion,longitude,latitude,assigned_distance_km,assigned_distance_band,route_feasibility,route_feasibility_group,route_priority_flag,weak_or_long_route,long_route,very_long_route,cl_binary,hu_binary,nbs_binary,tr_binary,hub_service_score,hub_service_deficit,hub_readiness,assigned_hub_readiness_group,catchment_population,scd_admissions,scd_deaths,hbs_mean,pfpr_mean
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0004,Akokoro HC III,collocated_candidate_nbs,0,1,HF1930,HC III,APAC,32.39149,1.69949,HF1934,Apac HOSPITAL,General Hospital,Government,LANGO,32.533801,1.981577,34.968,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,116013,737,12,0.087798,0.430962
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0097,Kiganda HC IV,existing_nbs,1,0,HF0615,HC IV,MUBENDE,31.68427,0.44964,HF0650,Mubende RR HOSPITAL,RR Hospital,Government,NORTH BUGANDA,31.39248,0.56742,34.992,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,0,1,1,3,0.25,strong_hub_score_3,strong_hub,250907,0,0,0.053702,0.191425
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0002,Abedober HC III,collocated_candidate_nbs,0,1,HF1921,HC III,APAC,32.8508,1.94593,HF1934,Apac HOSPITAL,General Hospital,Government,LANGO,32.533801,1.981577,35.474,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,116013,737,12,0.087798,0.430962
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0003,Agulurude HC III,collocated_candidate_nbs,0,1,HF2392,HC III,OYAM,32.6103,2.2945,HF1934,Apac HOSPITAL,General Hospital,Government,LANGO,32.533801,1.981577,35.62,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,116013,737,12,0.087798,0.430962
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0150,Pajule HC IV,existing_nbs,1,0,HF2428,HC IV,PADER,32.9339,2.97852,HF2124,Kitgum HOSPITAL,General Hospital,Government,ACHOLI,32.88092,3.29792,35.792,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,150715,629,5,0.080921,0.41065
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0022,Omiya Anyima HC III,collocated_candidate_nbs,0,1,HF2141,HC III,KITGUM,33.20667,3.27004,HF2124,Kitgum HOSPITAL,General Hospital,Government,ACHOLI,32.88092,3.29792,36.32,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,150715,629,5,0.080921,0.41065
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0146,Omiya Anyima HC III,existing_nbs,1,0,HF2141,HC III,KITGUM,33.20667,3.27004,HF2124,Kitgum HOSPITAL,General Hospital,Government,ACHOLI,32.88092,3.29792,36.32,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,150715,629,5,0.080921,0.41065
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0042,Amuria HC IV,existing_nbs,1,0,HF0966,HC IV,AMURIA,33.64034,2.03481,HF1375,Katakwi General Hospital,General Hospital,Government,TESO,33.96227,1.92008,37.985,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,0,1,3,0.25,strong_hub_score_3,strong_hub,111728,957,1,0.061564,0.483768
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0112,Lokung HC III,existing_nbs,1,0,HF2184,HC III,LAMWO,32.7073,3.59514,HF2124,Kitgum HOSPITAL,General Hospital,Government,ACHOLI,32.88092,3.29792,38.095,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,150715,629,5,0.080921,0.41065
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0048,Atanga HC III,existing_nbs,1,0,HF2405,HC III,PADER,32.72317,2.99077,HF2124,Kitgum HOSPITAL,General Hospital,Government,ACHOLI,32.88092,3.29792,38.208,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,150715,629,5,0.080921,0.41065
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0161,St. Mary's Hospital Lacor,existing_nbs,1,0,HF2029,General Hospital,GULU,32.25254,2.76599,HF2353,Anaka HOSPITAL,General Hospital,Government,ACHOLI,31.94798,2.60271,38.368,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,151427,1041,4,0.088435,0.391597
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0158,St. Francis Acumet HC III,existing_nbs,1,0,HF0974,HC III,AMURIA,33.73288,2.18516,HF1375,Katakwi General Hospital,General Hospital,Government,TESO,33.96227,1.92008,38.853,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,0,1,3,0.25,strong_hub_score_3,strong_hub,111728,957,1,0.061564,0.483768
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0008,Asuret HC III,collocated_candidate_nbs,0,1,HF1681,HC III,SOROTI,33.598918,1.628748,HF1421,Kadami HOSPITAL,General Hospital,Private Not For Profit,TESO,33.80859,1.34172,39.379,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,94576,155,4,0.087782,0.33037
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0017,Namwiwa HC III,collocated_candidate_nbs,0,1,HF1291,HC III,KALIRO,33.55064,1.08656,HF1421,Kadami HOSPITAL,General Hospital,Private Not For Profit,TESO,33.80859,1.34172,40.239,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,94576,155,4,0.087782,0.33037
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0013,Diima HC III,collocated_candidate_nbs,0,1,HF3024,HC III,KIRYANDONGO,32.22003,2.16412,HF1934,Apac HOSPITAL,General Hospital,Government,LANGO,32.533801,1.981577,40.308,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,116013,737,12,0.087798,0.430962
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0088,Kassanda HC IV,existing_nbs,1,0,HF0608,HC IV,MUBENDE,31.8214,0.5515,HF0327,Kiboga HOSPITAL,General Hospital,Government,NORTH BUGANDA,31.776151,0.913794,40.369,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,0,1,1,3,0.25,strong_hub_score_3,strong_hub,123578,65,4,0.065516,0.16593
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0058,Bumanya HC IV,existing_nbs,1,0,HF1281,HC IV,KALIRO,33.49555,1.00204,HF1313,Kamuli Mission Hospital,General Hospital,Private Not For Profit,BUSOGA,33.12793,0.93169,41.634,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,0,1,1,3,0.25,strong_hub_score_3,strong_hub,160864,190,4,0.097706,0.355988
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0056,Bujubuli HC III,existing_nbs,1,0,HF3051,HC III,KYEGEGWA,31.07983,0.35827,HF0650,Mubende RR HOSPITAL,RR Hospital,Government,NORTH BUGANDA,31.39248,0.56742,41.789,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,0,1,1,3,0.25,strong_hub_score_3,strong_hub,250907,0,0,0.053702,0.191425
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0153,Rugazi HC IV,existing_nbs,1,0,HF3255,HC IV,RUBIRIZI,30.102629,-0.259324,HF2891,Kagando HOSPITAL,General Hospital,Private Not For Profit,TORO,29.89819,0.06332,42.358,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,0,1,1,3,0.25,strong_hub_score_3,strong_hub,328735,387,22,0.039545,0.111526
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0163,TASO Gulu Clinic,existing_nbs,1,0,HF2058,Clinic,GULU,32.29921241,2.776660311,HF2353,Anaka HOSPITAL,General Hospital,Government,ACHOLI,31.94798,2.60271,43.524,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,151427,1041,4,0.088435,0.391597
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0041,Amuria Abia HC II GOVT,existing_nbs,1,0,HF0978,HC II,AMURIA,33.57547,1.9823,HF1375,Katakwi General Hospital,General Hospital,Government,TESO,33.96227,1.92008,43.567,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,0,1,3,0.25,strong_hub_score_3,strong_hub,111728,957,1,0.061564,0.483768
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0155,Serere HC IV,existing_nbs,1,0,HF1643,HC IV,SERERE,33.45971,1.52179,HF1421,Kadami HOSPITAL,General Hospital,Private Not For Profit,TESO,33.80859,1.34172,43.618,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,94576,155,4,0.087782,0.33037
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0072,Gulu Regional Referal Hospital,existing_nbs,1,0,HF2067,RR Hospital,GULU,32.29853,2.78069,HF2353,Anaka HOSPITAL,General Hospital,Government,ACHOLI,31.94798,2.60271,43.654,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,151427,1041,4,0.088435,0.391597
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0031,Aboke HC IV,existing_nbs,1,0,HF2152,HC IV,KOLE,32.6813,2.3513,HF1934,Apac HOSPITAL,General Hospital,Government,LANGO,32.533801,1.981577,44.036,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,116013,737,12,0.087798,0.430962
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0156,Soroti REGIONAL REF HOSPITAL,existing_nbs,1,0,HF1698,RR Hospital,SOROTI,33.61395,1.71849,HF1375,Katakwi General Hospital,General Hospital,Government,TESO,33.96227,1.92008,44.695,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,0,1,3,0.25,strong_hub_score_3,strong_hub,111728,957,1,0.061564,0.483768
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0166,TASO Soroti CLINIC,existing_nbs,1,0,HF1692,Clinic,SOROTI,33.613078,1.716939,HF1375,Katakwi General Hospital,General Hospital,Government,TESO,33.96227,1.92008,44.865,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,0,1,3,0.25,strong_hub_score_3,strong_hub,111728,957,1,0.061564,0.483768
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0096,Kidera HC IV,existing_nbs,1,0,HF1147,HC IV,BUYENDE,32.989,1.33687,HF1312,Kamuli HOSPITAL,General Hospital,Government,BUSOGA,33.12034,0.95039,45.148,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,196516,17,0,0.098284,0.362318
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0045,Anyeke HC IV,existing_nbs,1,0,HF2400,HC IV,OYAM,32.50921,2.39086,HF1934,Apac HOSPITAL,General Hospital,Government,LANGO,32.533801,1.981577,45.323,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,116013,737,12,0.087798,0.430962
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0030,Abim HOSPITAL,existing_nbs,1,0,HF1769,General Hospital,ABIM,33.66236,2.67686,HF1831,Kalongo Ambrosoli Memorial HOSPITAL,General Hospital,Private Not For Profit,ACHOLI,33.43579,3.02789,46.257,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,33544,1408,17,0.078423,0.440943
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0071,Gombe HOSPITAL,existing_nbs,1,0,HF0052,General Hospital,BUTAMBALA,32.114144,0.184416,HF0887,Kisubi HOSPITAL,General Hospital,Private Not For Profit,KAMPALA,32.5369,0.1218,47.552,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,0,1,1,3,0.25,strong_hub_score_3,strong_hub,538746,149,2,0.072467,0.11442
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0040,Amuca SDA HC III,existing_nbs,1,0,HF2224,HC III,LIRA,32.85441,2.26656,HF1934,Apac HOSPITAL,General Hospital,Government,LANGO,32.533801,1.981577,47.574,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,116013,737,12,0.087798,0.430962
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0018,Ober HC III,collocated_candidate_nbs,0,1,HF2230,HC III,LIRA,32.87364,2.25697,HF1934,Apac HOSPITAL,General Hospital,Government,LANGO,32.533801,1.981577,48.525,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,116013,737,12,0.087798,0.430962
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0067,Charis HC III,existing_nbs,1,0,HF2231,HC III,LIRA,32.88631,2.2461,HF1934,Apac HOSPITAL,General Hospital,Government,LANGO,32.533801,1.981577,48.903,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,116013,737,12,0.087798,0.430962
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0028,Tubur HC III,collocated_candidate_nbs,0,1,HF1702,HC III,SOROTI,33.51942,1.95525,HF1375,Katakwi General Hospital,General Hospital,Government,TESO,33.96227,1.92008,49.408,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,0,1,3,0.25,strong_hub_score_3,strong_hub,111728,957,1,0.061564,0.483768
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0149,PAG Mission HC IV,existing_nbs,1,0,HF2222,HC IV,LIRA,32.89773,2.23864,HF1934,Apac HOSPITAL,General Hospital,Government,LANGO,32.533801,1.981577,49.448,25_to_50_km,moderate_functional,stronger_linkage,standard_linkage,FALSE,FALSE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,116013,737,12,0.087798,0.430962
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0111,Lira REGIONAL REF HOSPITAL,existing_nbs,1,0,HF2206,RR Hospital,LIRA,32.90135,2.25553,HF1934,Apac HOSPITAL,General Hospital,Government,LANGO,32.533801,1.981577,50.867,50_to_100_km,long,distance_constrained_linkage,review_distance_and_hub_options,TRUE,TRUE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,116013,737,12,0.087798,0.430962
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0039,Amolatar HC IV,existing_nbs,1,0,HF1882,HC IV,AMOLATAR,32.842983,1.640539,HF1934,Apac HOSPITAL,General Hospital,Government,LANGO,32.533801,1.981577,51.024,50_to_100_km,long,distance_constrained_linkage,review_distance_and_hub_options,TRUE,TRUE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,116013,737,12,0.087798,0.430962
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0118,Magala HC III,existing_nbs,1,0,HF0551,HC III,MITYANA,32.06745,0.38688,HF0718,Nakaseke HOSPITAL,General Hospital,Government,NORTH BUGANDA,32.39886,0.71746,51.918,50_to_100_km,long,distance_constrained_linkage,review_distance_and_hub_options,TRUE,TRUE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,70751,173,6,0.076875,0.183391
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0160,"St. Francis,  HC III",existing_nbs,1,0,HF0555,HC III,MITYANA,32.04851,0.40035,HF0718,Nakaseke HOSPITAL,General Hospital,Government,NORTH BUGANDA,32.39886,0.71746,52.428,50_to_100_km,long,distance_constrained_linkage,review_distance_and_hub_options,TRUE,TRUE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,70751,173,6,0.076875,0.183391
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0101,Kisiita HC III,existing_nbs,1,0,HF2942,HC III,KAKUMIRO,31.27405,1.03198,HF2927,Kagadi HOSPITAL,General Hospital,Government,BUNYORO,30.808823,0.94473,52.682,50_to_100_km,long,distance_constrained_linkage,review_distance_and_hub_options,TRUE,TRUE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,518195,387,25,0.051055,0.221553
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0124,Mityana HOSPITAL,existing_nbs,1,0,HF0550,General Hospital,MITYANA,32.04131,0.3978,HF0718,Nakaseke HOSPITAL,General Hospital,Government,NORTH BUGANDA,32.39886,0.71746,53.214,50_to_100_km,long,distance_constrained_linkage,review_distance_and_hub_options,TRUE,TRUE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,70751,173,6,0.076875,0.183391
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0100,Kiryandongo HOSPITAL,existing_nbs,1,0,HF3019,General Hospital,KIRYANDONGO,32.06175,1.8786,HF1934,Apac HOSPITAL,General Hospital,Government,LANGO,32.533801,1.981577,53.722,50_to_100_km,long,distance_constrained_linkage,review_distance_and_hub_options,TRUE,TRUE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,116013,737,12,0.087798,0.430962
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0038,Amach HC IV,existing_nbs,1,0,HF2211,HC IV,LIRA,33.00555,2.11163,HF1934,Apac HOSPITAL,General Hospital,Government,LANGO,32.533801,1.981577,54.395,50_to_100_km,long,distance_constrained_linkage,review_distance_and_hub_options,TRUE,TRUE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,116013,737,12,0.087798,0.430962
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0135,Nakasongola HC IV,existing_nbs,1,0,HF0752,HC IV,NAKASONGOLA,32.466485,1.324991,HF0715,Kiwoko HOSPITAL,General Hospital,Private Not For Profit,NORTH BUGANDA,32.36132,0.84015,54.855,50_to_100_km,long,distance_constrained_linkage,review_distance_and_hub_options,TRUE,TRUE,FALSE,1,0,1,1,3,0.25,strong_hub_score_3,strong_hub,51687,711,12,0.076514,0.18866
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0020,Okwang HC III,collocated_candidate_nbs,0,1,HF2371,HC III,OTUKE,33.14869,2.6032,HF1831,Kalongo Ambrosoli Memorial HOSPITAL,General Hospital,Private Not For Profit,ACHOLI,33.43579,3.02789,56.761,50_to_100_km,long,distance_constrained_linkage,review_distance_and_hub_options,TRUE,TRUE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,33544,1408,17,0.078423,0.440943
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0142,Ngetta HC III,existing_nbs,1,0,HF2226,HC III,LIRA,32.92578,2.31442,HF1934,Apac HOSPITAL,General Hospital,Government,LANGO,32.533801,1.981577,57.038,50_to_100_km,long,distance_constrained_linkage,review_distance_and_hub_options,TRUE,TRUE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,116013,737,12,0.087798,0.430962
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0108,Kwera HC III,existing_nbs,1,0,HF2021,HC III,DOKOLO,33.029033,1.844153,HF1934,Apac HOSPITAL,General Hospital,Government,LANGO,32.533801,1.981577,57.133,50_to_100_km,long,distance_constrained_linkage,review_distance_and_hub_options,TRUE,TRUE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,116013,737,12,0.087798,0.430962
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0024,Opit HC III,collocated_candidate_nbs,0,1,HF2054,HC III,OMORO,32.47537,2.61763,HF2353,Anaka HOSPITAL,General Hospital,Government,ACHOLI,31.94798,2.60271,58.654,50_to_100_km,long,distance_constrained_linkage,review_distance_and_hub_options,TRUE,TRUE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,151427,1041,4,0.088435,0.391597
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0085,Kangai HC III,existing_nbs,1,0,HF2020,HC III,DOKOLO,33.03894,1.82251,HF1934,Apac HOSPITAL,General Hospital,Government,LANGO,32.533801,1.981577,58.866,50_to_100_km,long,distance_constrained_linkage,review_distance_and_hub_options,TRUE,TRUE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,116013,737,12,0.087798,0.430962
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0014,Lokitelaebu HC III,collocated_candidate_nbs,0,1,HF2165,HC III,KOTIDO,34.00117,2.98911,HF2099,Kaabong HOSPITAL,General Hospital,Government,KARAMOJA,34.13121,3.51508,59.916,50_to_100_km,long,distance_constrained_linkage,review_distance_and_hub_options,TRUE,TRUE,FALSE,1,0,1,1,3,0.25,strong_hub_score_3,strong_hub,45080,387,22,0.04234,0.366937
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0015,Morungatuny HC III,collocated_candidate_nbs,0,1,HF0981,HC III,AMURIA,33.47681,2.17372,HF1375,Katakwi General Hospital,General Hospital,Government,TESO,33.96227,1.92008,60.836,50_to_100_km,long,distance_constrained_linkage,review_distance_and_hub_options,TRUE,TRUE,FALSE,1,1,0,1,3,0.25,strong_hub_score_3,strong_hub,111728,957,1,0.061564,0.483768
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0047,Apapai HC IV,existing_nbs,1,0,HF1629,HC IV,SERERE,33.29067,1.52954,HF1421,Kadami HOSPITAL,General Hospital,Private Not For Profit,TESO,33.80859,1.34172,61.243,50_to_100_km,long,distance_constrained_linkage,review_distance_and_hub_options,TRUE,TRUE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,94576,155,4,0.087782,0.33037
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0009,Awach HC IV,collocated_candidate_nbs,0,1,HF2027,HC IV,GULU,32.40077,2.97058,HF2124,Kitgum HOSPITAL,General Hospital,Government,ACHOLI,32.88092,3.29792,64.463,50_to_100_km,long,distance_constrained_linkage,review_distance_and_hub_options,TRUE,TRUE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,150715,629,5,0.080921,0.41065
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0021,Olilim HC III,collocated_candidate_nbs,0,1,HF2373,HC III,OTUKE,33.50511,2.4486,HF1831,Kalongo Ambrosoli Memorial HOSPITAL,General Hospital,Private Not For Profit,ACHOLI,33.43579,3.02789,64.495,50_to_100_km,long,distance_constrained_linkage,review_distance_and_hub_options,TRUE,TRUE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,33544,1408,17,0.078423,0.440943
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0019,Ogur HC IV,collocated_candidate_nbs,0,1,HF2228,HC IV,LIRA,32.93588,2.44195,HF1934,Apac HOSPITAL,General Hospital,Government,LANGO,32.533801,1.981577,67.737,50_to_100_km,long,distance_constrained_linkage,review_distance_and_hub_options,TRUE,TRUE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,116013,737,12,0.087798,0.430962
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0010,Awere HC III,collocated_candidate_nbs,0,1,HF2408,HC III,PADER,32.79421,2.68842,HF2124,Kitgum HOSPITAL,General Hospital,Government,ACHOLI,32.88092,3.29792,68.056,50_to_100_km,long,distance_constrained_linkage,review_distance_and_hub_options,TRUE,TRUE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,150715,629,5,0.080921,0.41065
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0033,Adwir HC II,existing_nbs,1,0,HF1875,HC II,ALEBTONG,33.4727,2.29121,HF1375,Katakwi General Hospital,General Hospital,Government,TESO,33.96227,1.92008,68.171,50_to_100_km,long,distance_constrained_linkage,review_distance_and_hub_options,TRUE,TRUE,FALSE,1,1,0,1,3,0.25,strong_hub_score_3,strong_hub,111728,957,1,0.061564,0.483768
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0110,Lalogi HC IV,existing_nbs,1,0,HF2057,HC IV,OMORO,32.56665,2.63611,HF2353,Anaka HOSPITAL,General Hospital,Government,ACHOLI,31.94798,2.60271,68.876,50_to_100_km,long,distance_constrained_linkage,review_distance_and_hub_options,TRUE,TRUE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,151427,1041,4,0.088435,0.391597
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0136,Nakitoma HC III,existing_nbs,1,0,HF0755,HC III,NAKASONGOLA,32.098823,1.509118,HF1934,Apac HOSPITAL,General Hospital,Government,LANGO,32.533801,1.981577,71.193,50_to_100_km,long,distance_constrained_linkage,review_distance_and_hub_options,TRUE,TRUE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,116013,737,12,0.087798,0.430962
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0069,Dokolo HC IV,existing_nbs,1,0,HF2019,HC IV,DOKOLO,33.17266,1.919833,HF1934,Apac HOSPITAL,General Hospital,Government,LANGO,32.533801,1.981577,71.376,50_to_100_km,long,distance_constrained_linkage,review_distance_and_hub_options,TRUE,TRUE,FALSE,1,1,1,1,4,0,full_hub_score_4,full_hub,116013,737,12,0.087798,0.430962
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0147,Omoro HC III,existing_nbs,1,0,HF1878,HC III,ALEBTONG,33.39233,2.23926,HF1375,Katakwi General Hospital,General Hospital,Government,TESO,33.96227,1.92008,72.541,50_to_100_km,long,distance_constrained_linkage,review_distance_and_hub_options,TRUE,TRUE,FALSE,1,1,0,1,3,0.25,strong_hub_score_3,strong_hub,111728,957,1,0.061564,0.483768
strong_score_ge_3,"Strong hubs, service score >=3",SPOKE_0148,Omoro HC III,existing_nbs,1,0,HF1878,HC III,ALEBTONG,33.39233,2.23926,HF1375,Katakwi General Hospital,General Hospital,Government,TESO,33.96227,1.92008,72.541,50_to_100_km,long,distance_constrained_linkage,review_distance_and_hub_options,TRUE,TRUE,FALSE,1,1,0,1,3,0.25,strong_hub_score_3,strong_hub,111728,957,1,0.061564,0.483768
